day,month,date,county,state,county_state,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,unemp_rate_perc
31,1,1/31/20,Wolfe,KY,Wolfe KY,287,79475,44,4616,9.2
31,1,1/31/20,Woodford,KY,Woodford KY,1509,153145,242,12862,3.5
31,1,1/31/20,Acadia,LA,Acadia LA,3831,471161,479,24876,6.2
31,1,1/31/20,Allen,LA,Allen LA,1087,256092,163,8242,7.2
31,1,1/31/20,Ascension,LA,Ascension LA,9232,378558,1054,27821,4.8
31,1,1/31/20,Assumption,LA,Assumption LA,1540,254562,179,9568,7.5
31,1,1/31/20,Avoyelles,LA,Avoyelles LA,2132,359916,295,18010,7.3
31,1,1/31/20,Beauregard,LA,Beauregard LA,2256,331041,316,15280,6.4
31,1,1/31/20,Bienville,LA,Bienville LA,662,395054,122,8538,6.9
31,1,1/31/20,Bossier,LA,Bossier LA,9848,713359,1124,51418,5
31,1,1/31/20,Caddo,LA,Caddo LA,13342,1631798,2173,108528,6.2
31,1,1/31/20,Calcasieu,LA,Calcasieu LA,13551,1019069,1817,74837,5.3
31,1,1/31/20,Caldwell,LA,Caldwell LA,562,119370,71,5892,8.4
31,1,1/31/20,Cameron,LA,Cameron LA,634,213943,95,4101,4.9
31,1,1/31/20,Catahoula,LA,Catahoula LA,497,176457,71,4764,7.3
31,1,1/31/20,Claiborne,LA,Claiborne LA,667,306965,118,9729,7.1
31,1,1/31/20,Concordia,LA,Concordia LA,1234,219845,183,8686,7.8
31,1,1/31/20,De Soto,LA,De Soto LA,1805,427370,214,11898,7.3
31,1,1/31/20,East Baton Rouge,LA,East Baton Rouge LA,23173,2633110,3507,170419,5.1
31,1,1/31/20,East Carroll,LA,East Carroll LA,252,67044,46,2781,12.6
31,1,1/31/20,East Feliciana,LA,East Feliciana LA,896,346338,145,9721,5.2
31,1,1/31/20,Evangeline,LA,Evangeline LA,1512,428679,229,16368,7
31,1,1/31/20,Franklin,LA,Franklin LA,1360,235372,159,10248,8.8
31,1,1/31/20,Grant,LA,Grant LA,1363,321847,177,9994,7.1
31,1,1/31/20,Iberia,LA,Iberia LA,4194,396928,660,33897,6.5
31,1,1/31/20,Iberville,LA,Iberville LA,1778,247212,247,10030,7
31,1,1/31/20,Jackson,LA,Jackson LA,856,174262,126,8390,5.6
31,1,1/31/20,Jefferson,LA,Jefferson LA,23317,2003882,3533,225395,4.8
31,1,1/31/20,Jefferson Davis,LA,Jefferson Davis LA,2096,279053,271,16812,5.8
31,1,1/31/20,La Salle,LA,La Salle LA,988,139767,118,8341,5
31,1,1/31/20,Lafayette,LA,Lafayette LA,14850,825348,1935,84251,5.2
31,1,1/31/20,Lafourche,LA,Lafourche LA,6834,575758,906,41970,5.3
31,1,1/31/20,Lincoln,LA,Lincoln LA,2802,218065,318,19231,6.2
31,1,1/31/20,Livingston,LA,Livingston LA,11297,647275,1456,39223,4.8
31,1,1/31/20,Madison,LA,Madison LA,554,108540,88,5899,9.6
31,1,1/31/20,Morehouse,LA,Morehouse LA,1435,305554,231,13629,10.7
31,1,1/31/20,Natchitoches,LA,Natchitoches LA,2269,385083,312,17488,7
31,1,1/31/20,Orleans,LA,Orleans LA,14347,4068161,2425,254483,5.5
31,1,1/31/20,Ouachita,LA,Ouachita LA,10962,763931,1483,65025,6.3
31,1,1/31/20,Plaquemines,LA,Plaquemines LA,1699,724141,199,14269,5.1
31,1,1/31/20,Pointe Coupee,LA,Pointe Coupee LA,1421,249553,171,10056,6.1
31,1,1/31/20,Rapides,LA,Rapides LA,8118,937356,1162,57041,6
31,1,1/31/20,Red River,LA,Red River LA,512,156811,71,5198,6.5
31,1,1/31/20,Richland,LA,Richland LA,1418,303295,189,10106,8.4
31,1,1/31/20,Sabine,LA,Sabine LA,1185,351441,160,13420,6
31,1,1/31/20,St Bernard,LA,St Bernard LA,2398,385014,384,30147,5.8
31,1,1/31/20,St Charles,LA,St Charles LA,3641,383849,480,22169,5.1
31,1,1/31/20,St Helena,LA,St Helena LA,606,205362,83,5442,6.9
31,1,1/31/20,St James,LA,St James LA,1265,223418,159,9085,7.3
31,1,1/31/20,St John the Baptist,LA,St John the Baptist LA,2111,346971,348,16559,6.7
31,1,1/31/20,St Landry,LA,St Landry LA,4281,669295,686,37716,7.6
31,1,1/31/20,St Martin,LA,St Martin LA,3024,390308,398,18471,6
31,1,1/31/20,St Mary,LA,St Mary LA,2831,299458,422,27286,6.8
31,1,1/31/20,St Tammany,LA,St Tammany LA,18868,1075678,2394,92737,4.8
31,1,1/31/20,Tangipahoa,LA,Tangipahoa LA,8175,711989,1197,39588,6.6
31,1,1/31/20,Tensas,LA,Tensas LA,210,116382,34,3830,10.7
31,1,1/31/20,Terrebonne,LA,Terrebonne LA,7572,572925,1089,55682,5.5
31,1,1/31/20,Union,LA,Union LA,1595,351984,204,11812,7.1
31,1,1/31/20,Vermilion,LA,Vermilion LA,3981,505652,501,29185,6.1
31,1,1/31/20,Vernon,LA,Vernon LA,2847,499944,397,26132,7.1
31,1,1/31/20,Washington,LA,Washington LA,2351,349784,344,16452,6.7
31,1,1/31/20,Webster,LA,Webster LA,2471,388828,363,25248,7.2
31,1,1/31/20,West Baton Rouge,LA,West Baton Rouge LA,1706,157685,240,8760,5.2
31,1,1/31/20,West Carroll,LA,West Carroll LA,885,159881,114,7261,15.4
31,1,1/31/20,West Feliciana,LA,West Feliciana LA,640,111693,68,4244,5
31,1,1/31/20,Winn,LA,Winn LA,720,268183,90,8299,7.6
31,1,1/31/20,Barnstable,MA,Barnstable MA,8258,2581357,1531,114055,6.1
31,1,1/31/20,Berkshire,MA,Berkshire MA,4112,1767782,833,76764,4.4
31,1,1/31/20,Bristol,MA,Bristol MA,23134,2680599,3939,271788,4.6
31,1,1/31/20,Dukes,MA,Dukes MA,459,104291,107,7879,7.2
31,1,1/31/20,Essex,MA,Essex MA,29110,3364555,4530,386722,3.4
31,1,1/31/20,Franklin,MA,Franklin MA,1998,786411,417,32095,3.3
31,1,1/31/20,Hampden,MA,Hampden MA,19057,2275669,3681,213237,4.5
31,1,1/31/20,Hampshire,MA,Hampshire MA,4874,960762,779,63342,3.1
31,1,1/31/20,Middlesex,MA,Middlesex MA,53110,6904257,7882,791281,2.6
31,1,1/31/20,Nantucket,MA,Nantucket MA,373,42811,60,5746,11.1
31,1,1/31/20,Norfolk,MA,Norfolk MA,23722,3163017,3465,336958,2.8
31,1,1/31/20,Plymouth,MA,Plymouth MA,20768,3018371,3288,237661,3.6
31,1,1/31/20,Suffolk,MA,Suffolk MA,23687,6334004,4207,368232,2.8
31,1,1/31/20,Worcester,MA,Worcester MA,32226,4653402,5775,373491,3.6
31,1,1/31/20,Allegany,MD,Allegany MD,2786,489001,534,30698,5.6
31,1,1/31/20,Anne Arundel,MD,Anne Arundel MD,26451,2599036,4248,231966,3
31,1,1/31/20,Baltimore,MD,Baltimore MD,37154,3986609,6264,369275,3.6
31,1,1/31/20,Baltimore City,MD,Baltimore City MD,20851,3902427,4446,334430,4.9
31,1,1/31/20,Calvert,MD,Calvert MD,5224,554421,799,33756,3
31,1,1/31/20,Caroline,MD,Caroline MD,1549,344857,272,16212,3.8
31,1,1/31/20,Carroll,MD,Carroll MD,9068,1213253,1353,81767,2.9
31,1,1/31/20,Cecil,MD,Cecil MD,5194,636548,839,40501,4
31,1,1/31/20,Charles,MD,Charles MD,8146,1017906,1331,57313,3.5
31,1,1/31/20,Dorchester,MD,Dorchester MD,1298,342906,272,15792,5.1
31,1,1/31/20,Frederick,MD,Frederick MD,13532,1987369,2264,136930,3.2
31,1,1/31/20,Garrett,MD,Garrett MD,1367,269304,238,13046,5.3
31,1,1/31/20,Harford,MD,Harford MD,13857,1599714,2149,121805,3.3
31,1,1/31/20,Howard,MD,Howard MD,14673,1313313,2369,123362,2.6
31,1,1/31/20,Kent,MD,Kent MD,749,259259,142,11405,5.2
31,1,1/31/20,Montgomery,MD,Montgomery MD,39710,4501942,6745,455819,2.8
31,1,1/31/20,Prince Georges,MD,Prince Georges MD,37958,4986885,7468,311802,3.6
31,1,1/31/20,Queen Annes,MD,Queen Annes MD,2561,369035,407,18407,3.3
31,1,1/31/20,Somerset,MD,Somerset MD,744,282306,157,10187,6.8
31,1,1/31/20,St Marys,MD,St Marys MD,5841,628551,857,39568,3.2
31,1,1/31/20,Talbot,MD,Talbot MD,1566,281715,242,16417,3.8
31,1,1/31/20,Washington,MD,Washington MD,7303,856340,1503,64473,4
31,1,1/31/20,Wicomico,MD,Wicomico MD,4378,557676,741,43185,5.2
31,1,1/31/20,Worcester,MD,Worcester MD,2231,568756,359,25876,10.9
31,1,1/31/20,Androscoggin,ME,Androscoggin ME,4630,576034,875,45833,3.6
31,1,1/31/20,Aroostook,ME,Aroostook ME,2278,2363855,512,44204,5.7
31,1,1/31/20,Cumberland,ME,Cumberland ME,10450,1975259,1661,125881,2.9
31,1,1/31/20,Franklin,ME,Franklin ME,1111,865183,246,13210,4.8
31,1,1/31/20,Hancock,ME,Hancock ME,2089,858329,368,23237,6.2
31,1,1/31/20,Kennebec,ME,Kennebec ME,4871,1182325,1011,62270,3.9
31,1,1/31/20,Knox,ME,Knox ME,1381,385834,355,22622,4.4
31,1,1/31/20,Lincoln,ME,Lincoln ME,1201,1578112,235,18463,4.4
31,1,1/31/20,Oxford,ME,Oxford ME,2368,744893,487,26152,4.5
31,1,1/31/20,Penobscot,ME,Penobscot ME,6444,1314513,1078,69737,4.3
31,1,1/31/20,Piscataquis,ME,Piscataquis ME,550,623183,122,9651,5.1
31,1,1/31/20,Sagadahoc,ME,Sagadahoc ME,1209,359611,221,12732,3
31,1,1/31/20,Somerset,ME,Somerset ME,1779,731880,404,24349,6.3
31,1,1/31/20,Waldo,ME,Waldo ME,1462,475737,296,17307,4.6
31,1,1/31/20,Washington,ME,Washington ME,1363,450326,280,22654,7.5
31,1,1/31/20,York,ME,York ME,8550,1597368,1531,87561,4
31,1,1/31/20,Alcona,MI,Alcona MI,476,218442,91,7387,8.7
31,1,1/31/20,Alger,MI,Alger MI,313,124539,53,4267,8.8
31,1,1/31/20,Allegan,MI,Allegan MI,6378,977285,925,49718,3.4
31,1,1/31/20,Alpena,MI,Alpena MI,1183,299435,224,21192,5.3
31,1,1/31/20,Antrim,MI,Antrim MI,1127,336378,170,14091,6.3
31,1,1/31/20,Arenac,MI,Arenac MI,610,287681,107,9906,8.6
31,1,1/31/20,Baraga,MI,Baraga MI,278,49164,78,4014,7.3
31,1,1/31/20,Barry,MI,Barry MI,3531,678767,547,31238,3.6
31,1,1/31/20,Bay,MI,Bay MI,5478,745156,866,59964,5.5
31,1,1/31/20,Benzie,MI,Benzie MI,784,244301,158,6496,6.9
31,1,1/31/20,Berrien,MI,Berrien MI,7374,1451834,1252,96659,4.5
31,1,1/31/20,Branch,MI,Branch MI,2207,468940,424,26267,4
31,1,1/31/20,Calhoun,MI,Calhoun MI,6777,1047881,1100,72387,4.1
31,1,1/31/20,Cass,MI,Cass MI,3040,580912,461,29725,4.6
31,1,1/31/20,Charlevoix,MI,Charlevoix MI,1300,292825,203,15623,6
31,1,1/31/20,Cheboygan,MI,Cheboygan MI,1104,428599,205,11895,16.1
31,1,1/31/20,Chippewa,MI,Chippewa MI,1186,360700,238,20258,7.7
31,1,1/31/20,Clare,MI,Clare MI,1433,401757,298,15928,7.8
31,1,1/31/20,Clinton,MI,Clinton MI,4397,738409,664,36367,3
31,1,1/31/20,Crawford,MI,Crawford MI,635,204345,115,8170,7.1
31,1,1/31/20,Delta,MI,Delta MI,1741,304722,274,17027,6.3
31,1,1/31/20,Dickinson,MI,Dickinson MI,1340,145908,221,11912,4.9
31,1,1/31/20,Eaton,MI,Eaton MI,5592,939884,840,52986,3.3
31,1,1/31/20,Emmet,MI,Emmet MI,1390,281269,184,13646,7.2
31,1,1/31/20,Genesee,MI,Genesee MI,23385,3114457,3622,228353,5
31,1,1/31/20,Gladwin,MI,Gladwin MI,1132,476837,216,10718,7
31,1,1/31/20,Gogebic,MI,Gogebic MI,566,259870,94,14813,6.5
31,1,1/31/20,Grand Traverse,MI,Grand Traverse MI,4681,547019,688,33988,4
31,1,1/31/20,Gratiot,MI,Gratiot MI,1906,463539,317,19198,4.9
31,1,1/31/20,Hillsdale,MI,Hillsdale MI,2092,509509,363,25206,4.4
31,1,1/31/20,Houghton,MI,Houghton MI,1319,261438,230,17588,5.3
31,1,1/31/20,Huron,MI,Huron MI,1322,726165,299,20737,5.6
31,1,1/31/20,Ingham,MI,Ingham MI,12918,1598022,1961,143523,3.2
31,1,1/31/20,Ionia,MI,Ionia MI,3321,522718,492,29903,3.7
31,1,1/31/20,Iosco,MI,Iosco MI,1110,286854,264,15523,8.5
31,1,1/31/20,Iron,MI,Iron MI,413,196064,77,5854,6.9
31,1,1/31/20,Isabella,MI,Isabella MI,3412,375528,461,25547,4.1
31,1,1/31/20,Jackson,MI,Jackson MI,8584,1161438,1376,87771,3.9
31,1,1/31/20,Kalamazoo,MI,Kalamazoo MI,12485,1312788,1898,118140,3.2
31,1,1/31/20,Kalkaska,MI,Kalkaska MI,995,322947,163,9168,7.4
31,1,1/31/20,Kent,MI,Kent MI,31314,3042125,4704,252578,2.8
31,1,1/31/20,Keweenaw,MI,Keweenaw MI,61,38647,12,930,6.9
31,1,1/31/20,Lake,MI,Lake MI,443,241301,87,5556,7.1
31,1,1/31/20,Lapeer,MI,Lapeer MI,5369,836608,789,45115,6.5
31,1,1/31/20,Leelanau,MI,Leelanau MI,838,252916,144,10923,4.4
31,1,1/31/20,Lenawee,MI,Lenawee MI,5233,926762,793,54311,4.3
31,1,1/31/20,Livingston,MI,Livingston MI,12641,1304468,1591,84334,3.2
31,1,1/31/20,Luce,MI,Luce MI,108,120926,25,1507,7
31,1,1/31/20,Mackinac,MI,Mackinac MI,385,182264,84,5509,20.3
31,1,1/31/20,Macomb,MI,Macomb MI,50487,4832582,8168,453499,4.7
31,1,1/31/20,Manistee,MI,Manistee MI,976,345270,198,15557,6.6
31,1,1/31/20,Marquette,MI,Marquette MI,2627,596340,466,36280,5.4
31,1,1/31/20,Mason,MI,Mason MI,1374,237881,214,17028,6.2
31,1,1/31/20,Mecosta,MI,Mecosta MI,2086,382510,327,19742,5.5
31,1,1/31/20,Menominee,MI,Menominee MI,924,267149,184,11806,4.6
31,1,1/31/20,Midland,MI,Midland MI,4342,609369,725,48341,4.3
31,1,1/31/20,Missaukee,MI,Missaukee MI,725,263742,125,7927,6.2
31,1,1/31/20,Monroe,MI,Monroe MI,9505,1177807,1473,88363,4.3
31,1,1/31/20,Montcalm,MI,Montcalm MI,3324,821220,608,28494,4.4
31,1,1/31/20,Montmorency,MI,Montmorency MI,395,225258,86,7152,12
31,1,1/31/20,Muskegon,MI,Muskegon MI,9158,1010057,1453,86161,4.4
31,1,1/31/20,Newaygo,MI,Newaygo MI,2519,487958,426,20958,4.7
31,1,1/31/20,Oakland,MI,Oakland MI,65372,7888212,9434,679411,3.3
31,1,1/31/20,Oceana,MI,Oceana MI,1105,405295,204,12984,7.6
31,1,1/31/20,Ogemaw,MI,Ogemaw MI,1054,314163,194,14301,9.1
31,1,1/31/20,Ontonagon,MI,Ontonagon MI,130,715707,33,3319,7.3
31,1,1/31/20,Osceola,MI,Osceola MI,1224,475098,237,13749,4.7
31,1,1/31/20,Oscoda,MI,Oscoda MI,425,491655,84,3320,8
31,1,1/31/20,Otsego,MI,Otsego MI,1211,178355,216,11325,6
31,1,1/31/20,Ottawa,MI,Ottawa MI,16206,1222688,1997,105415,2.7
31,1,1/31/20,Presque Isle,MI,Presque Isle MI,403,288855,81,9022,11.4
31,1,1/31/20,Roscommon,MI,Roscommon MI,1193,391125,239,12139,9.8
31,1,1/31/20,Saginaw,MI,Saginaw MI,10014,1341622,1575,108244,5.1
31,1,1/31/20,Sanilac,MI,Sanilac MI,2035,722204,355,24218,6
31,1,1/31/20,Schoolcraft,MI,Schoolcraft MI,182,84654,38,2135,9.3
31,1,1/31/20,Shiawassee,MI,Shiawassee MI,4087,635623,674,39515,4.4
31,1,1/31/20,St Clair,MI,St Clair MI,10308,1462103,1597,93251,5.4
31,1,1/31/20,St Joseph,MI,St Joseph MI,3082,530977,474,36543,4.3
31,1,1/31/20,Tuscola,MI,Tuscola MI,2822,839551,504,29445,6
31,1,1/31/20,Van Buren,MI,Van Buren MI,3700,956292,598,41456,5.3
31,1,1/31/20,Washtenaw,MI,Washtenaw MI,15574,3233904,2294,167406,2.5
31,1,1/31/20,Wayne,MI,Wayne MI,78247,15376581,14344,1078244,5.1
31,1,1/31/20,Wexford,MI,Wexford MI,1779,253609,316,14709,5.4
31,1,1/31/20,Aitkin,MN,Aitkin MN,719,326873,133,10823,9.1
31,1,1/31/20,Anoka,MN,Anoka MN,19396,2508820,3018,172251,3.3
31,1,1/31/20,Becker,MN,Becker MN,1670,484195,233,13443,5.7
31,1,1/31/20,Beltrami,MN,Beltrami MN,1900,443899,321,16110,5.4
31,1,1/31/20,Benton,MN,Benton MN,2185,311824,359,19188,5.3
31,1,1/31/20,Big Stone,MN,Big Stone MN,223,94292,50,3739,7.3
31,1,1/31/20,Blue Earth,MN,Blue Earth MN,3559,427606,516,27051,2.9
31,1,1/31/20,Brown,MN,Brown MN,1303,196720,203,16285,5
31,1,1/31/20,Carlton,MN,Carlton MN,1787,345396,300,18772,5.7
31,1,1/31/20,Carver,MN,Carver MN,5665,483784,727,33785,2.8
31,1,1/31/20,Cass,MN,Cass MN,1385,697695,251,11507,8.3
31,1,1/31/20,Chippewa,MN,Chippewa MN,583,127180,112,5565,5
31,1,1/31/20,Chisago,MN,Chisago MN,3175,530131,497,20472,5.2
31,1,1/31/20,Clay,MN,Clay MN,3443,448055,560,28123,3.6
31,1,1/31/20,Clearwater,MN,Clearwater MN,470,224932,79,4517,13.6
31,1,1/31/20,Cook,MN,Cook MN,209,80432,60,1808,6.1
31,1,1/31/20,Cottonwood,MN,Cottonwood MN,533,139206,86,7253,4.1
31,1,1/31/20,Crow Wing,MN,Crow Wing MN,3339,640959,582,29451,6.2
31,1,1/31/20,Dakota,MN,Dakota MN,21531,1990619,3151,172369,2.9
31,1,1/31/20,Dodge,MN,Dodge MN,1208,274593,218,10340,4.4
31,1,1/31/20,Douglas,MN,Douglas MN,2013,267204,320,14324,4
31,1,1/31/20,Faribault,MN,Faribault MN,725,353554,127,10413,5.8
31,1,1/31/20,Fillmore,MN,Fillmore MN,937,490164,158,13476,4.8
31,1,1/31/20,Freeborn,MN,Freeborn MN,1555,292720,299,18960,4.1
31,1,1/31/20,Goodhue,MN,Goodhue MN,2245,477342,358,23600,4
31,1,1/31/20,Grant,MN,Grant MN,449,95974,91,3156,6.5
31,1,1/31/20,Hennepin,MN,Hennepin MN,49207,8680185,7931,639903,2.5
31,1,1/31/20,Houston,MN,Houston MN,817,160965,159,8352,4.4
31,1,1/31/20,Hubbard,MN,Hubbard MN,1005,232272,192,9543,7.9
31,1,1/31/20,Isanti,MN,Isanti MN,2337,337347,379,15214,5.7
31,1,1/31/20,Itasca,MN,Itasca MN,2027,665044,397,22361,7.4
31,1,1/31/20,Jackson,MN,Jackson MN,502,206675,76,6554,4
31,1,1/31/20,Kanabec,MN,Kanabec MN,694,250192,141,8012,10.2
31,1,1/31/20,Kandiyohi,MN,Kandiyohi MN,2201,334055,349,19561,4.7
31,1,1/31/20,Kittson,MN,Kittson MN,189,89595,29,5119,4.4
31,1,1/31/20,Koochiching,MN,Koochiching MN,500,147554,92,10006,6.9
31,1,1/31/20,Lac qui Parle,MN,Lac qui Parle MN,381,201456,76,3533,5.5
31,1,1/31/20,Lake,MN,Lake MN,395,471952,122,6761,4.8
31,1,1/31/20,Lake of the Woods,MN,Lake of the Woods MN,243,54671,75,945,3.9
31,1,1/31/20,Le Sueur,MN,Le Sueur MN,1696,378688,251,11698,6.9
31,1,1/31/20,Lincoln,MN,Lincoln MN,307,109461,72,2985,6.4
31,1,1/31/20,Lyon,MN,Lyon MN,1361,266705,249,15349,4.3
31,1,1/31/20,Mahnomen,MN,Mahnomen MN,180,143134,39,1962,7.5
31,1,1/31/20,Marshall,MN,Marshall MN,478,359748,108,6851,10
31,1,1/31/20,Martin,MN,Martin MN,955,242476,138,10967,4
31,1,1/31/20,McLeod,MN,McLeod MN,1935,331556,322,17624,5
31,1,1/31/20,Meeker,MN,Meeker MN,1143,311876,200,14364,5.8
31,1,1/31/20,Mille Lacs,MN,Mille Lacs MN,1422,341478,268,10253,8.2
31,1,1/31/20,Morrison,MN,Morrison MN,1587,452042,262,19839,8.3
31,1,1/31/20,Mower,MN,Mower MN,1800,314351,358,21321,3.4
31,1,1/31/20,Murray,MN,Murray MN,378,147758,86,5644,6.9
31,1,1/31/20,Nicollet,MN,Nicollet MN,1605,249841,220,12181,2.6
31,1,1/31/20,Nobles,MN,Nobles MN,875,188066,181,13567,3.3
31,1,1/31/20,Norman,MN,Norman MN,324,233559,59,5345,6.8
31,1,1/31/20,Olmsted,MN,Olmsted MN,7109,738994,1150,75802,2.6
31,1,1/31/20,Otter Tail,MN,Otter Tail MN,2682,751771,489,30857,6
31,1,1/31/20,Pennington,MN,Pennington MN,720,98246,108,7445,7.9
31,1,1/31/20,Pine,MN,Pine MN,1285,452250,262,10681,8.3
31,1,1/31/20,Pipestone,MN,Pipestone MN,499,160658,91,5993,5
31,1,1/31/20,Polk,MN,Polk MN,1513,404626,275,19795,4.5
31,1,1/31/20,Pope,MN,Pope MN,602,211004,100,7789,3.9
31,1,1/31/20,Ramsey,MN,Ramsey MN,21320,3162236,3842,268325,2.8
31,1,1/31/20,Red Lake,MN,Red Lake MN,212,128053,45,2570,8.7
31,1,1/31/20,Redwood,MN,Redwood MN,795,194199,148,7670,4.4
31,1,1/31/20,Renville,MN,Renville MN,756,273380,146,7423,6.2
31,1,1/31/20,Rice,MN,Rice MN,3041,443065,443,28121,3.8
31,1,1/31/20,Rock,MN,Rock MN,561,91237,84,5706,2.7
31,1,1/31/20,Roseau,MN,Roseau MN,826,154790,91,6504,4.7
31,1,1/31/20,Scott,MN,Scott MN,8841,574998,1153,43267,2.9
31,1,1/31/20,Sherburne,MN,Sherburne MN,6424,520212,991,27665,4.5
31,1,1/31/20,Sibley,MN,Sibley MN,813,449334,165,8190,5.1
31,1,1/31/20,St Louis,MN,St Louis MN,8179,2332396,1417,117217,4.5
31,1,1/31/20,Stearns,MN,Stearns MN,8201,897836,1282,60605,4
31,1,1/31/20,Steele,MN,Steele MN,2289,213007,320,17477,3.6
31,1,1/31/20,Stevens,MN,Stevens MN,524,118453,87,4562,3.5
31,1,1/31/20,Swift,MN,Swift MN,527,231358,90,7335,6.2
31,1,1/31/20,Todd,MN,Todd MN,1071,418996,239,15348,5.8
31,1,1/31/20,Traverse,MN,Traverse MN,136,47992,48,2309,5.6
31,1,1/31/20,Wabasha,MN,Wabasha MN,1054,352254,196,12038,4.4
31,1,1/31/20,Wadena,MN,Wadena MN,670,309236,137,6381,8.9
31,1,1/31/20,Waseca,MN,Waseca MN,1079,221485,135,9872,5.7
31,1,1/31/20,Washington,MN,Washington MN,13422,1439154,2001,101102,2.9
31,1,1/31/20,Watonwan,MN,Watonwan MN,504,171333,95,6854,5
31,1,1/31/20,Wilkin,MN,Wilkin MN,446,130584,86,5344,3.7
31,1,1/31/20,Winona,MN,Winona MN,2311,283012,393,24041,3.1
31,1,1/31/20,Wright,MN,Wright MN,8473,854384,1133,45782,4.1
31,1,1/31/20,Yellow Medicine,MN,Yellow Medicine MN,501,216071,96,7813,4.3
31,1,1/31/20,Adair,MO,Adair MO,1132,107514,187,13104,4.4
31,1,1/31/20,Andrew,MO,Andrew MO,1463,216209,167,11455,3.5
31,1,1/31/20,Atchison,MO,Atchison MO,384,73263,90,3763,3.7
31,1,1/31/20,Audrain,MO,Audrain MO,1271,219386,228,13958,4.2
31,1,1/31/20,Barry,MO,Barry MO,1834,339554,283,19266,5.1
31,1,1/31/20,Barton,MO,Barton MO,637,161283,107,8864,3.9
31,1,1/31/20,Bates,MO,Bates MO,1098,214042,161,10771,4.8
31,1,1/31/20,Benton,MO,Benton MO,1039,232360,217,11604,6
31,1,1/31/20,Bollinger,MO,Bollinger MO,654,233803,96,8382,4.9
31,1,1/31/20,Boone,MO,Boone MO,8149,614025,1283,56131,3.2
31,1,1/31/20,Buchanan,MO,Buchanan MO,5226,404310,773,49908,3.9
31,1,1/31/20,Butler,MO,Butler MO,2770,285216,378,22549,5.1
31,1,1/31/20,Caldwell,MO,Caldwell MO,664,205857,114,6724,3.9
31,1,1/31/20,Callaway,MO,Callaway MO,2524,404100,419,21304,3.8
31,1,1/31/20,Camden,MO,Camden MO,2774,393538,468,20167,7.6
31,1,1/31/20,Cape Girardeau,MO,Cape Girardeau MO,5180,440307,679,37080,3.6
31,1,1/31/20,Carroll,MO,Carroll MO,569,149555,94,6676,3.9
31,1,1/31/20,Carter,MO,Carter MO,293,99780,52,3432,6.2
31,1,1/31/20,Cass,MO,Cass MO,8558,659939,1181,45576,4
31,1,1/31/20,Cedar,MO,Cedar MO,749,144383,111,9984,4.4
31,1,1/31/20,Chariton,MO,Chariton MO,480,125127,79,6590,4.2
31,1,1/31/20,Christian,MO,Christian MO,6918,425548,897,27877,3.8
31,1,1/31/20,Clark,MO,Clark MO,414,68913,69,5520,4.9
31,1,1/31/20,Clay,MO,Clay MO,18086,1271427,2429,116009,3.5
31,1,1/31/20,Clinton,MO,Clinton MO,1699,316765,265,11901,3.9
31,1,1/31/20,Cole,MO,Cole MO,4904,376491,621,39146,3.4
31,1,1/31/20,Cooper,MO,Cooper MO,937,181760,142,10262,4.2
31,1,1/31/20,Crawford,MO,Crawford MO,1231,227913,214,14086,4.8
31,1,1/31/20,Dade,MO,Dade MO,343,130776,49,7171,4.1
31,1,1/31/20,Dallas,MO,Dallas MO,909,299966,116,11681,5.3
31,1,1/31/20,Daviess,MO,Daviess MO,539,140708,101,4976,4.1
31,1,1/31/20,De Kalb,MO,De Kalb MO,624,169892,99,7551,4.3
31,1,1/31/20,Dent,MO,Dent MO,810,112870,118,8969,4.9
31,1,1/31/20,Douglas,MO,Douglas MO,643,155380,94,7501,11.3
31,1,1/31/20,Dunklin,MO,Dunklin MO,1908,312059,292,22310,6.6
31,1,1/31/20,Franklin,MO,Franklin MO,6882,807710,1034,47297,4.3
31,1,1/31/20,Gasconade,MO,Gasconade MO,765,155989,115,8543,4
31,1,1/31/20,Gentry,MO,Gentry MO,382,84154,54,5080,3.2
31,1,1/31/20,Greene,MO,Greene MO,18312,1160191,2624,117749,3.6
31,1,1/31/20,Grundy,MO,Grundy MO,564,81074,89,9844,4.3
31,1,1/31/20,Harrison,MO,Harrison MO,617,119003,116,8224,4.9
31,1,1/31/20,Henry,MO,Henry MO,1302,210449,215,16847,5
31,1,1/31/20,Hickory,MO,Hickory MO,404,213446,72,4808,5.7
31,1,1/31/20,Holt,MO,Holt MO,322,120890,89,2451,3.7
31,1,1/31/20,Howard,MO,Howard MO,421,190983,72,6111,4.1
31,1,1/31/20,Howell,MO,Howell MO,2160,304079,333,22101,5.6
31,1,1/31/20,Iron,MO,Iron MO,394,138980,76,5307,6.1
31,1,1/31/20,Jackson,MO,Jackson MO,41806,4894706,6544,355545,4.3
31,1,1/31/20,Jasper,MO,Jasper MO,7872,624226,1092,63864,3.7
31,1,1/31/20,Jefferson,MO,Jefferson MO,16566,1579585,2413,98838,4.2
31,1,1/31/20,Johnson,MO,Johnson MO,3406,408224,503,23096,4.7
31,1,1/31/20,Knox,MO,Knox MO,203,83663,48,2267,3.8
31,1,1/31/20,Laclede,MO,Laclede MO,2432,259919,374,19184,7.3
31,1,1/31/20,Lafayette,MO,Lafayette MO,2187,472487,329,23597,4.2
